,set_num,top_5_similar_sets,set_name,set_img_url,theme_id,theme_name,num_parts,A0A5A9,FFFFFF,C91A09,6C6E68,237841,05131D,184632,AA7F2E,F5CD2F,582A12,F2CD37,E4ADC8,AEEFEC,635F52,F08F1C,FCFCFC,0020A0,84B68D,BBE90B,D9E4A7,0055BF,9CA3A8,F8F184,DF6695,E4CD9E,0A3463,720E0F,FF800D,958A73,898788,352100,3F3691,A5A5CB,DBAC34,3E3C39,A95500,923978,4B9F4A,A5A9B4,ADC3C0,C870A0,AA7D55,9BA19D,6D6E5C,F8BB3D,9B9A5A,36AEBF,AC78BA,9FC3E9,E1D5ED,078BC9,FE8A18,FFF03A,DFEEA5,008F9B,5A93DB,A0BCAC,FF698F,D9D9D9,CFE2F7,D09168,E0E0E0,BBA53D,AA4D8E,1B2A34,F2F3F2,583927,764D3B,6074A1,B46A00,575857,C0F500,68BCC5,F6D7B3,BDC6AD,D67572,81007B,FA9C1C,FFA70B,AE7A59,7DBFDD,EBD800,CE1D9B,8320B7,CCA373,755945
1699,SDCC2010-1,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",CubeDude - The Clone Wars Edition,https://cdn.rebrickable.com/media/sets/sdcc2010-1.jpg,158,Star Wars,416,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,SDCC2015-2,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Dagobah Mini-Build,https://cdn.rebrickable.com/media/sets/sdcc2015-2.jpg,158,Star Wars,177,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,sw117promo-1,"['853913-1', '71741-1', '3188-1', '75235-1', '3315-1']",Darth Vader: 56. International Toy Fair Nuernberg,https://cdn.rebrickable.com/media/sets/sw117promo-1.jpg,158,Star Wars,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,SWCOMIC1-1,"['71741-1', '71799-1', '71705-1', '75290-1', '41130-1']",X-Wing,https://cdn.rebrickable.com/media/sets/swcomic1-1.jpg,158,Star Wars,23,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,SWMP-1,"['71741-1', '71799-1', '41101-1', '41732-1', '41737-1']",Star Wars / M&M Mosaic - Promo Set,https://cdn.rebrickable.com/media/sets/swmp-1.jpg,158,Star Wars,5462,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,tf05-1,"['71741-1', '41101-1', '71737-1', '71799-1', '41130-1']",Lego Toy Fair 2005 Star Wars V.I.P. Gala Set,https://cdn.rebrickable.com/media/sets/tf05-1.jpg,158,Star Wars,60,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,tf11-1,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Star Wars Miniland Figures (Toy Fair 2011 Collector's Party),https://cdn.rebrickable.com/media/sets/tf11-1.jpg,158,Star Wars,138,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,TIEFIGHTER-1,"['71741-1', '3315-1', '41008-1', '41400-1', '41130-1']",TIE Fighter,https://cdn.rebrickable.com/media/sets/tiefighter-1.jpg,158,Star Wars,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707,TOYFAIR-1,"['71741-1', '71735-1', '75053-1', '75290-1', '71799-1']",Darth Vader - Toy Fair 2009 Invitation,https://cdn.rebrickable.com/media/sets/toyfair-1.jpg,158,Star Wars,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,TRUBB8-1,"['71741-1', '71799-1', '41732-1', '41101-1', '41704-1']",BB-8,https://cdn.rebrickable.com/media/sets/trubb8-1.jpg,158,Star Wars,39,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,TRUFALCON-1,"['71741-1', '41101-1', '71799-1', '41130-1', '41449-1']",Millennium Falcon,https://cdn.rebrickable.com/media/sets/trufalcon-1.jpg,158,Star Wars,44,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,TRUGHOST-1,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Micro Ghost,https://cdn.rebrickable.com/media/sets/trughost-1.jpg,158,Star Wars,42,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,TRUJEK14-1,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",Jek-14 Stealth Fighter,https://cdn.rebrickable.com/media/sets/trujek14-1.jpg,158,Star Wars,40,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,TRUSWMF-2,"['71741-1', '71799-1', '41101-1', '41130-1', '41449-1']",Millennium Falcon,https://cdn.rebrickable.com/media/sets/truswmf-2.jpg,158,Star Wars,24,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,TRUWOOKIE-1,"['71741-1', '41101-1', '71799-1', '41130-1', '71705-1']",Wookie Gunship,https://cdn.rebrickable.com/media/sets/truwookie-1.jpg,158,Star Wars,41,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,TRUXWING-1,"['71741-1', '71799-1', '71705-1', '75290-1', '41130-1']",X-Wing,https://cdn.rebrickable.com/media/sets/truxwing-1.jpg,158,Star Wars,23,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,TRUXWING2-1,"['71741-1', '71799-1', '71705-1', '41130-1', '75290-1']",Star Wars X-wing Fighter,https://cdn.rebrickable.com/media/sets/truxwing2-1.jpg,158,Star Wars,27,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,VP-10,[],Star Wars Value Pack with Free LEGO Backpack,https://cdn.rebrickable.com/media/sets/vp-10.jpg,158,Star Wars,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,XWING-1,"['71741-1', '71799-1', '71705-1', '41101-1', '41130-1']",Mini X-Wing Fighter,https://cdn.rebrickable.com/media/sets/xwing-1.jpg,158,Star Wars,60,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,XWING-2,"['71741-1', '71799-1', '71705-1', '75290-1', '41101-1']",X-Wing Trench Run,https://cdn.rebrickable.com/media/sets/xwing-2.jpg,158,Star Wars,52,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,YODACHRON-1,"['71741-1', '71799-1', '41101-1', '71705-1', '75053-1']",Yoda Chronicles Promotional Set,https://cdn.rebrickable.com/media/sets/yodachron-1.jpg,158,Star Wars,413,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,30100-1,"['71741-1', '41400-1', '3315-1', '41008-1', '41130-1']",Andrea on the Beach,https://cdn.rebrickable.com/media/sets/30100-1.jpg,494,Friends,28,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,30101-1,"['71741-1', '41101-1', '3315-1', '41130-1', '41008-1']",Skate Boarder,https://cdn.rebrickable.com/media/sets/30101-1.jpg,494,Friends,28,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,30102-1,"['71741-1', '3315-1', '41400-1', '41008-1', '41130-1']",Desk,https://cdn.rebrickable.com/media/sets/30102-1.jpg,494,Friends,28,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,30103-1,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",Car,https://cdn.rebrickable.com/media/sets/30103-1.jpg,494,Friends,32,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,30105-1,"['71741-1', '3315-1', '41130-1', '41101-1', '41400-1']",Stephanie and Mailbox,https://cdn.rebrickable.com/media/sets/30105-1.jpg,494,Friends,41,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,30106-1,"['71741-1', '71799-1', '3315-1', '41130-1', '41400-1']",Ice Cream Stand,https://cdn.rebrickable.com/media/sets/30106-1.jpg,494,Friends,34,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,30107-1,"['71741-1', '3315-1', '41130-1', '41101-1', '41400-1']",Birthday Party,https://cdn.rebrickable.com/media/sets/30107-1.jpg,494,Friends,39,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,30108-1,"['71741-1', '41400-1', '3315-1', '41130-1', '41008-1']",Summer Picnic,https://cdn.rebrickable.com/media/sets/30108-1.jpg,494,Friends,33,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,30112-1,"['71741-1', '3315-1', '41101-1', '41130-1', '41400-1']",Emma's Flower Stand,https://cdn.rebrickable.com/media/sets/30112-1.jpg,494,Friends,35,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,30113-1,"['71741-1', '41101-1', '41130-1', '3315-1', '41008-1']",Stephanie's Bakery Stand,https://cdn.rebrickable.com/media/sets/30113-1.jpg,494,Friends,28,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,30114-1,"['71741-1', '3315-1', '71799-1', '41101-1', '41130-1']",Andrea's Beach Lounge,https://cdn.rebrickable.com/media/sets/30114-1.jpg,494,Friends,29,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,30115-1,"['71741-1', '41101-1', '41130-1', '71799-1', '71705-1']",Jungle Boat,https://cdn.rebrickable.com/media/sets/30115-1.jpg,494,Friends,31,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,30202-1,"['71741-1', '41101-1', '3315-1', '41130-1', '41400-1']",Smoothie Stand,https://cdn.rebrickable.com/media/sets/30202-1.jpg,494,Friends,37,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,30203-1,"['71741-1', '71799-1', '41101-1', '41130-1', '3315-1']",Mini Golf,https://cdn.rebrickable.com/media/sets/30203-1.jpg,494,Friends,26,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,30204-1,"['71741-1', '41101-1', '71799-1', '41130-1', '41449-1']",Wish Fountain,https://cdn.rebrickable.com/media/sets/30204-1.jpg,494,Friends,44,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,30205-1,"['71741-1', '41400-1', '41101-1', '71799-1', '41130-1']",Pop Star Red Carpet,https://cdn.rebrickable.com/media/sets/30205-1.jpg,494,Friends,34,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,30396-1,"['71741-1', '71799-1', '41101-1', '41130-1', '71705-1']",Cupcake Stall,https://cdn.rebrickable.com/media/sets/30396-1.jpg,494,Friends,28,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,30398-1,"['71741-1', '41101-1', '41130-1', '3315-1', '41008-1']",Adventure Camp Bridge,https://cdn.rebrickable.com/media/sets/30398-1.jpg,494,Friends,37,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,30399-1,"['71741-1', '41400-1', '3315-1', '41008-1', '41130-1']",Bowling Alley,https://cdn.rebrickable.com/media/sets/30399-1.jpg,494,Friends,51,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,30400-1,"['71741-1', '71799-1', '41101-1', '41670-1', '41663-1']",Gymnastic Bar,https://cdn.rebrickable.com/media/sets/30400-1.jpg,494,Friends,26,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,30401-1,"['71741-1', '41101-1', '71799-1', '71705-1', '41130-1']",Pool Foam Slide,https://cdn.rebrickable.com/media/sets/30401-1.jpg,494,Friends,45,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,30402-1,"['71741-1', '3315-1', '41130-1', '41101-1', '71799-1']",Snowboard Tricks,https://cdn.rebrickable.com/media/sets/30402-1.jpg,494,Friends,27,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,30403-1,"['71741-1', '71799-1', '41101-1', '71705-1', '41748-1']",Olivia's Remote Control Boat,https://cdn.rebrickable.com/media/sets/30403-1.jpg,494,Friends,25,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,30404-1,"['71741-1', '71799-1', '41101-1', '71705-1', '41130-1']",Friendship Flower,https://cdn.rebrickable.com/media/sets/30404-1.jpg,494,Friends,100,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,30405-1,"['71741-1', '71799-1', '41101-1', '41732-1', '41704-1']",Stephanie's Hockey Practice,https://cdn.rebrickable.com/media/sets/30405-1.jpg,494,Friends,39,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,30408-1,"['71741-1', '71799-1', '41101-1', '41449-1', '41732-1']",Tulips,https://cdn.rebrickable.com/media/sets/30408-1.jpg,494,Friends,90,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,30409-1,"['71741-1', '71799-1', '41101-1', '41732-1', '41130-1']",Emma's Bumper Cars,https://cdn.rebrickable.com/media/sets/30409-1.jpg,494,Friends,66,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,30410-1,"['71741-1', '41436-1', '71799-1', '41411-1', '41665-1']",Mia's Water Fun,https://cdn.rebrickable.com/media/sets/30410-1.jpg,494,Friends,28,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,30411-1,"['71741-1', '71799-1', '41101-1', '71705-1', '41704-1']",Chocolate Box & Flower,https://cdn.rebrickable.com/media/sets/30411-1.jpg,494,Friends,75,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,30412-1,"['71741-1', '71799-1', '41732-1', '41436-1', '41434-1']",Park Picnic,https://cdn.rebrickable.com/media/sets/30412-1.jpg,494,Friends,44,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
